,fecha,nombre_completo,estado,temperatura,presion,humedad_relativa,precipitacion
4662,2024-02-11 05:42:01,ITM Medellín,Habilitada,20.27778,784.07822,87,0.00000
4663,2024-02-11 05:43:00,ITM Medellín,Habilitada,20.27778,784.07822,87,0.00000
4664,2024-02-11 05:44:10,ITM Medellín,Habilitada,20.27778,784.17982,87,0.00000
4665,2024-02-11 05:45:00,ITM Medellín,Habilitada,20.27778,784.17982,88,0.00000
4666,2024-02-11 05:46:00,ITM Medellín,Habilitada,20.27778,784.17982,88,0.00000
4667,2024-02-11 05:47:01,ITM Medellín,Habilitada,20.27778,784.21368,88,0.00000
4668,2024-02-11 05:48:00,ITM Medellín,Habilitada,20.27778,784.21368,88,0.00000
4669,2024-02-11 05:49:21,ITM Medellín,Habilitada,20.27778,784.24754,88,0.00000
4670,2024-02-11 05:50:00,ITM Medellín,Habilitada,20.27778,784.24754,88,0.00000
4671,2024-02-11 05:51:00,ITM Medellín,Habilitada,20.27778,784.24754,88,0.00000
4672,2024-02-11 05:52:01,ITM Medellín,Habilitada,20.27778,784.31527,88,0.00000
4673,2024-02-11 05:53:00,ITM Medellín,Habilitada,20.27778,784.24754,88,0.00000
4674,2024-02-11 05:54:00,ITM Medellín,Habilitada,20.27778,784.34914,88,0.00000
4675,2024-02-11 05:55:00,ITM Medellín,Habilitada,20.22222,784.34914,88,0.00000
4676,2024-02-11 05:56:00,ITM Medellín,Habilitada,20.22222,784.28141,88,0.00000
4677,2024-02-11 05:57:00,ITM Medellín,Habilitada,20.22222,784.24754,89,0.00000
4678,2024-02-11 05:58:01,ITM Medellín,Habilitada,20.27778,784.34914,89,0.00000
4679,2024-02-11 05:59:00,ITM Medellín,Habilitada,20.27778,784.34914,89,0.00000
4680,2024-02-11 06:00:00,ITM Medellín,Habilitada,20.27778,784.34914,89,0.00000
4681,2024-02-11 06:01:00,ITM Medellín,Habilitada,20.27778,784.28141,89,0.00000
4682,2024-02-11 06:02:00,ITM Medellín,Habilitada,20.27778,784.38300,89,0.00000
4683,2024-02-11 06:03:00,ITM Medellín,Habilitada,20.22222,784.31527,88,0.00000
4684,2024-02-11 06:04:00,ITM Medellín,Habilitada,20.16667,784.31527,87,0.00000
4685,2024-02-11 06:05:11,ITM Medellín,Habilitada,20.16667,784.41686,86,0.00000
4686,2024-02-11 06:06:01,ITM Medellín,Habilitada,20.16667,784.41686,86,0.00000
4687,2024-02-11 06:07:00,ITM Medellín,Habilitada,20.11111,784.34914,86,0.00000
4688,2024-02-11 06:08:00,ITM Medellín,Habilitada,20.11111,784.45073,86,0.00000
4689,2024-02-11 06:09:10,ITM Medellín,Habilitada,20.11111,784.45073,85,0.00000
4690,2024-02-11 06:10:00,ITM Medellín,Habilitada,20.11111,784.45073,85,0.00000
4691,2024-02-11 06:11:00,ITM Medellín,Habilitada,20.11111,784.45073,85,0.00000
4692,2024-02-11 06:12:01,ITM Medellín,Habilitada,20.11111,784.58618,85,0.00000
4693,2024-02-11 06:13:00,ITM Medellín,Habilitada,20.05556,784.48459,85,0.00000
4694,2024-02-11 06:14:00,ITM Medellín,Habilitada,20.11111,784.48459,85,0.00000
4695,2024-02-11 06:15:11,ITM Medellín,Habilitada,20.05556,784.51846,85,0.00000
4696,2024-02-11 06:16:00,ITM Medellín,Habilitada,20.11111,784.51846,85,0.00000
4697,2024-02-11 06:17:01,ITM Medellín,Habilitada,20.05556,784.58618,85,0.00000
4698,2024-02-11 06:18:00,ITM Medellín,Habilitada,20.05556,784.51846,84,0.00000
4699,2024-02-11 06:19:00,ITM Medellín,Habilitada,20.05556,784.62005,84,0.00000
4700,2024-02-11 06:20:00,ITM Medellín,Habilitada,20.05556,784.62005,84,0.00000
4701,2024-02-11 06:21:10,ITM Medellín,Habilitada,20.05556,784.75550,84,0.00000
4702,2024-02-11 06:22:00,ITM Medellín,Habilitada,20.05556,784.75550,84,0.00000
4703,2024-02-11 06:23:01,ITM Medellín,Habilitada,20.05556,784.75550,84,0.00000
4704,2024-02-11 06:24:00,ITM Medellín,Habilitada,20.05556,784.75550,84,0.00000
4705,2024-02-11 06:25:00,ITM Medellín,Habilitada,20.05556,784.75550,84,0.00000
4706,2024-02-11 06:26:00,ITM Medellín,Habilitada,20.05556,784.78937,84,0.00000
4707,2024-02-11 06:27:10,ITM Medellín,Habilitada,20.05556,784.75550,84,0.00000
4708,2024-02-11 06:28:01,ITM Medellín,Habilitada,20.05556,784.75550,84,0.00000
4709,2024-02-11 06:29:00,ITM Medellín,Habilitada,20.05556,784.78937,84,0.00000
4710,2024-02-11 06:30:10,ITM Medellín,Habilitada,20.05556,784.82323,84,0.00000
4711,2024-02-11 06:31:00,ITM Medellín,Habilitada,20.05556,784.82323,84,0.00000
4712,2024-02-11 06:32:11,ITM Medellín,Habilitada,20.05556,784.82323,84,0.00000
4713,2024-02-11 06:33:00,ITM Medellín,Habilitada,20.05556,784.82323,84,0.00000
4714,2024-02-11 06:34:00,ITM Medellín,Habilitada,20.05556,784.92482,84,0.00000
4715,2024-02-11 06:35:00,ITM Medellín,Habilitada,20.05556,784.82323,84,0.00000
4716,2024-02-11 06:36:00,ITM Medellín,Habilitada,20.05556,784.78937,84,0.00000
4717,2024-02-11 06:37:00,ITM Medellín,Habilitada,20.00000,784.85709,84,0.00000
4718,2024-02-11 06:38:11,ITM Medellín,Habilitada,20.00000,784.95869,84,0.00000
4719,2024-02-11 06:39:00,ITM Medellín,Habilitada,20.00000,784.95869,84,0.00000
4720,2024-02-11 06:40:00,ITM Medellín,Habilitada,20.00000,784.95869,84,0.00000
4721,2024-02-11 06:41:00,ITM Medellín,Habilitada,19.94444,785.02641,84,0.00000
4722,2024-02-11 06:42:00,ITM Medellín,Habilitada,19.94444,785.06028,84,0.00000
4723,2024-02-11 06:43:00,ITM Medellín,Habilitada,19.94444,785.06028,85,0.00000
4724,2024-02-11 06:44:11,ITM Medellín,Habilitada,19.88889,785.16187,85,0.00000
4725,2024-02-11 06:45:00,ITM Medellín,Habilitada,19.88889,785.16187,85,0.00000
4726,2024-02-11 06:46:00,ITM Medellín,Habilitada,19.88889,785.19573,85,0.00000
4727,2024-02-11 06:47:00,ITM Medellín,Habilitada,19.88889,785.16187,85,0.00000
4728,2024-02-11 06:48:00,ITM Medellín,Habilitada,19.94444,785.16187,86,0.00000
4729,2024-02-11 06:49:01,ITM Medellín,Habilitada,19.94444,785.16187,86,0.00000
4730,2024-02-11 06:50:10,ITM Medellín,Habilitada,19.94444,785.06028,86,0.00000
4731,2024-02-11 06:51:00,ITM Medellín,Habilitada,19.94444,785.06028,86,0.00000
4732,2024-02-11 06:52:00,ITM Medellín,Habilitada,20.00000,785.16187,87,0.00000
4733,2024-02-11 06:53:00,ITM Medellín,Habilitada,20.00000,785.16187,87,0.00000
4734,2024-02-11 06:54:01,ITM Medellín,Habilitada,20.00000,785.19573,87,0.00000
4735,2024-02-11 06:55:00,ITM Medellín,Habilitada,20.00000,785.26346,87,0.00000
4736,2024-02-11 06:56:01,ITM Medellín,Habilitada,20.05556,785.29732,88,0.00000
4737,2024-02-11 06:57:00,ITM Medellín,Habilitada,20.05556,785.29732,88,0.00000
4738,2024-02-11 06:58:00,ITM Medellín,Habilitada,20.05556,785.33119,88,0.00000
4739,2024-02-11 06:59:00,ITM Medellín,Habilitada,20.05556,785.29732,88,0.00000
4740,2024-02-11 07:00:21,ITM Medellín,Habilitada,20.05556,785.29732,89,0.00000
4741,2024-02-11 07:01:01,ITM Medellín,Habilitada,20.05556,785.29732,89,0.00000
4742,2024-02-11 07:02:00,ITM Medellín,Habilitada,20.11111,785.29732,89,0.00000
4743,2024-02-11 07:03:00,ITM Medellín,Habilitada,20.11111,785.26346,89,0.00000
4744,2024-02-11 07:04:00,ITM Medellín,Habilitada,20.11111,785.26346,89,0.00000
4745,2024-02-11 07:05:11,ITM Medellín,Habilitada,20.11111,785.29732,89,0.00000
4746,2024-02-11 07:06:01,ITM Medellín,Habilitada,20.11111,785.29732,89,0.00000
4747,2024-02-11 07:07:00,ITM Medellín,Habilitada,20.11111,785.26346,89,0.00000
4748,2024-02-11 07:08:00,ITM Medellín,Habilitada,20.16667,785.26346,89,0.00000
4749,2024-02-11 07:09:00,ITM Medellín,Habilitada,20.22222,785.26346,90,0.00000
4750,2024-02-11 07:10:00,ITM Medellín,Habilitada,20.22222,785.26346,90,0.00000
4751,2024-02-11 07:11:11,ITM Medellín,Habilitada,20.22222,785.22960,89,0.00000
4752,2024-02-11 07:12:00,ITM Medellín,Habilitada,20.22222,785.22960,89,0.00000
4753,2024-02-11 07:13:00,ITM Medellín,Habilitada,20.22222,785.33119,89,0.00000
4754,2024-02-11 07:14:00,ITM Medellín,Habilitada,20.22222,785.33119,89,0.00000
4755,2024-02-11 07:15:00,ITM Medellín,Habilitada,20.22222,785.36505,89,0.00000
4756,2024-02-11 07:16:00,ITM Medellín,Habilitada,20.22222,785.29732,89,0.00000
4757,2024-02-11 07:17:11,ITM Medellín,Habilitada,20.22222,785.39892,89,0.00000
4758,2024-02-11 07:18:00,ITM Medellín,Habilitada,20.27778,785.39892,90,0.00000
4759,2024-02-11 07:19:00,ITM Medellín,Habilitada,20.27778,785.43278,90,0.00000
4760,2024-02-11 07:20:00,ITM Medellín,Habilitada,20.27778,785.43278,87,0.00000
4761,2024-02-11 07:21:00,ITM Medellín,Habilitada,20.33333,785.36505,86,0.00000
4762,2024-02-11 07:22:00,ITM Medellín,Habilitada,20.33333,785.46664,86,0.00000
4763,2024-02-11 07:23:11,ITM Medellín,Habilitada,20.38889,785.53437,86,0.00000
4764,2024-02-11 07:24:00,ITM Medellín,Habilitada,20.44444,785.53437,86,0.00000
4765,2024-02-11 07:25:00,ITM Medellín,Habilitada,20.50000,785.53437,85,0.00000
4766,2024-02-11 07:26:00,ITM Medellín,Habilitada,20.55556,785.63596,85,0.00000
4767,2024-02-11 07:27:00,ITM Medellín,Habilitada,20.61111,785.63596,86,0.00000
4768,2024-02-11 07:28:01,ITM Medellín,Habilitada,20.66667,785.60210,86,0.00000
4769,2024-02-11 07:29:10,ITM Medellín,Habilitada,20.77778,785.53437,86,0.00000
4770,2024-02-11 07:30:00,ITM Medellín,Habilitada,20.83333,785.53437,85,0.00000
4771,2024-02-11 07:31:00,ITM Medellín,Habilitada,20.83333,785.53437,84,0.00000
4772,2024-02-11 07:32:00,ITM Medellín,Habilitada,20.88889,785.53437,84,0.00000
4773,2024-02-11 07:33:00,ITM Medellín,Habilitada,20.94444,785.56824,84,0.00000
4774,2024-02-11 07:34:01,ITM Medellín,Habilitada,21.00000,785.56824,84,0.00000
4775,2024-02-11 07:35:10,ITM Medellín,Habilitada,21.00000,785.56824,84,0.00000
4776,2024-02-11 07:36:00,ITM Medellín,Habilitada,21.05556,785.56824,84,0.00000
4777,2024-02-11 07:37:00,ITM Medellín,Habilitada,21.05556,785.60210,83,0.00000
4778,2024-02-11 07:38:00,ITM Medellín,Habilitada,21.11111,785.53437,83,0.00000
4779,2024-02-11 07:39:01,ITM Medellín,Habilitada,21.11111,785.56824,83,0.00000
4780,2024-02-11 07:40:00,ITM Medellín,Habilitada,21.16667,785.56824,83,0.00000
4781,2024-02-11 07:41:01,ITM Medellín,Habilitada,21.11111,785.56824,83,0.00000
4782,2024-02-11 07:42:00,ITM Medellín,Habilitada,21.11111,785.56824,83,0.00000
4783,2024-02-11 07:43:00,ITM Medellín,Habilitada,21.11111,785.56824,83,0.00000
4784,2024-02-11 07:44:00,ITM Medellín,Habilitada,21.05556,785.60210,83,0.00000
4785,2024-02-11 07:45:10,ITM Medellín,Habilitada,21.00000,785.70369,83,0.00000
4786,2024-02-11 07:46:01,ITM Medellín,Habilitada,20.94444,785.70369,84,0.00000
4787,2024-02-11 07:47:00,ITM Medellín,Habilitada,20.94444,785.77142,84,0.00000
4788,2024-02-11 07:48:00,ITM Medellín,Habilitada,20.88889,785.73756,84,0.00000
4789,2024-02-11 07:49:00,ITM Medellín,Habilitada,20.88889,785.80528,85,0.00000
4790,2024-02-11 07:50:00,ITM Medellín,Habilitada,20.94444,785.73756,84,0.00000
4791,2024-02-11 07:51:10,ITM Medellín,Habilitada,20.94444,785.80528,84,0.00000
4792,2024-02-11 07:52:01,ITM Medellín,Habilitada,20.88889,785.80528,85,0.00000
4793,2024-02-11 07:53:00,ITM Medellín,Habilitada,20.88889,785.83915,85,0.00000
4794,2024-02-11 07:54:00,ITM Medellín,Habilitada,20.88889,785.83915,85,0.00000
4795,2024-02-11 07:55:00,ITM Medellín,Habilitada,20.88889,785.80528,85,0.00000
4796,2024-02-11 07:56:00,ITM Medellín,Habilitada,20.94444,785.80528,85,0.00000
4797,2024-02-11 07:57:00,ITM Medellín,Habilitada,20.94444,785.80528,85,0.00000
4798,2024-02-11 07:58:00,ITM Medellín,Habilitada,20.94444,785.77142,85,0.00000
4799,2024-02-11 07:59:01,ITM Medellín,Habilitada,21.00000,785.83915,86,0.00000
4800,2024-02-11 08:00:00,ITM Medellín,Habilitada,21.00000,785.83915,85,0.00000
4801,2024-02-11 08:01:01,ITM Medellín,Habilitada,21.05556,785.83915,85,0.00000
4802,2024-02-11 08:02:00,ITM Medellín,Habilitada,21.11111,785.87301,85,0.00000
4803,2024-02-11 08:03:00,ITM Medellín,Habilitada,21.11111,785.80528,85,0.00000
4804,2024-02-11 08:04:00,ITM Medellín,Habilitada,21.11111,785.80528,85,0.00000
4805,2024-02-11 08:05:00,ITM Medellín,Habilitada,21.16667,785.90687,84,0.00000
4806,2024-02-11 08:06:00,ITM Medellín,Habilitada,21.16667,785.90687,84,0.00000
4807,2024-02-11 08:07:01,ITM Medellín,Habilitada,21.22222,785.94074,84,0.00000
4808,2024-02-11 08:08:10,ITM Medellín,Habilitada,21.27778,785.94074,84,0.00000
4809,2024-02-11 08:09:00,ITM Medellín,Habilitada,21.33333,785.94074,84,0.00000
4810,2024-02-11 08:10:00,ITM Medellín,Habilitada,21.38889,785.97460,84,0.00000
4811,2024-02-11 08:11:00,ITM Medellín,Habilitada,21.50000,785.90687,84,0.00000
4812,2024-02-11 08:12:00,ITM Medellín,Habilitada,21.61111,785.94074,84,0.00000
4813,2024-02-11 08:13:01,ITM Medellín,Habilitada,21.66667,785.94074,83,0.00000
4814,2024-02-11 08:14:10,ITM Medellín,Habilitada,21.72222,786.00847,82,0.00000
4815,2024-02-11 08:15:00,ITM Medellín,Habilitada,21.77778,786.00847,82,0.00000
4816,2024-02-11 08:16:00,ITM Medellín,Habilitada,21.77778,786.04233,82,0.00000
4817,2024-02-11 08:17:00,ITM Medellín,Habilitada,21.83333,786.00847,82,0.00000
4818,2024-02-11 08:18:01,ITM Medellín,Habilitada,21.88889,786.04233,82,0.00000
4819,2024-02-11 08:19:00,ITM Medellín,Habilitada,21.88889,786.04233,82,0.00000
4820,2024-02-11 08:20:00,ITM Medellín,Habilitada,21.94444,786.00847,82,0.00000
4821,2024-02-11 08:21:00,ITM Medellín,Habilitada,21.94444,785.97460,82,0.00000
4822,2024-02-11 08:22:00,ITM Medellín,Habilitada,22.00000,785.97460,82,0.00000
4823,2024-02-11 08:23:00,ITM Medellín,Habilitada,22.05556,786.00847,81,0.00000
4824,2024-02-11 08:24:00,ITM Medellín,Habilitada,22.11111,786.04233,80,0.00000
4825,2024-02-11 08:25:00,ITM Medellín,Habilitada,22.16667,786.07619,80,0.00000
4826,2024-02-11 08:26:00,ITM Medellín,Habilitada,22.16667,786.04233,80,0.00000
4827,2024-02-11 08:27:01,ITM Medellín,Habilitada,22.22222,786.04233,80,0.00000
4828,2024-02-11 08:28:00,ITM Medellín,Habilitada,22.22222,786.07619,80,0.00000
4829,2024-02-11 08:29:00,ITM Medellín,Habilitada,22.16667,786.07619,80,0.00000
4830,2024-02-11 08:30:00,ITM Medellín,Habilitada,22.16667,786.14392,80,0.00000
4831,2024-02-11 08:31:00,ITM Medellín,Habilitada,22.16667,786.14392,79,0.00000
4832,2024-02-11 08:32:00,ITM Medellín,Habilitada,22.11111,786.14392,79,0.00000
4833,2024-02-11 08:33:00,ITM Medellín,Habilitada,22.11111,786.14392,78,0.00000
4834,2024-02-11 08:34:01,ITM Medellín,Habilitada,22.11111,786.07619,78,0.00000
4835,2024-02-11 08:35:00,ITM Medellín,Habilitada,22.16667,786.17779,78,0.00000
4836,2024-02-11 08:36:01,ITM Medellín,Habilitada,22.16667,786.21165,77,0.00000
4837,2024-02-11 08:37:00,ITM Medellín,Habilitada,22.22222,786.21165,77,0.00000
4838,2024-02-11 08:38:00,ITM Medellín,Habilitada,22.22222,786.21165,77,0.00000
4839,2024-02-11 08:39:00,ITM Medellín,Habilitada,22.27778,786.21165,77,0.00000
4840,2024-02-11 08:40:00,ITM Medellín,Habilitada,22.27778,786.14392,77,0.00000
4841,2024-02-11 08:41:00,ITM Medellín,Habilitada,22.22222,786.14392,76,0.00000
4842,2024-02-11 08:42:00,ITM Medellín,Habilitada,22.22222,786.07619,76,0.00000
4843,2024-02-11 08:43:11,ITM Medellín,Habilitada,22.22222,786.04233,76,0.00000
4844,2024-02-11 08:44:00,ITM Medellín,Habilitada,22.16667,786.04233,76,0.00000
4845,2024-02-11 08:45:00,ITM Medellín,Habilitada,22.16667,786.11006,75,0.00000
4846,2024-02-11 08:46:00,ITM Medellín,Habilitada,22.11111,786.11006,76,0.00000
4847,2024-02-11 08:47:00,ITM Medellín,Habilitada,22.11111,786.17779,76,0.00000
4848,2024-02-11 08:48:01,ITM Medellín,Habilitada,22.11111,786.14392,76,0.00000
4849,2024-02-11 08:49:00,ITM Medellín,Habilitada,22.11111,786.14392,76,0.00000
4850,2024-02-11 08:50:00,ITM Medellín,Habilitada,22.05556,786.14392,76,0.00000
4851,2024-02-11 08:51:00,ITM Medellín,Habilitada,22.05556,786.21165,77,0.00000
4852,2024-02-11 08:52:00,ITM Medellín,Habilitada,22.05556,786.21165,77,0.00000
4853,2024-02-11 08:53:00,ITM Medellín,Habilitada,22.11111,786.21165,76,0.00000
4854,2024-02-11 08:54:00,ITM Medellín,Habilitada,22.05556,786.14392,76,0.00000
4855,2024-02-11 08:55:00,ITM Medellín,Habilitada,22.05556,786.17779,75,0.00000
4856,2024-02-11 08:56:00,ITM Medellín,Habilitada,22.11111,786.07619,76,0.00000
4857,2024-02-11 08:57:01,ITM Medellín,Habilitada,22.11111,786.07619,75,0.00000
4858,2024-02-11 08:58:00,ITM Medellín,Habilitada,22.11111,786.11006,75,0.00000
4859,2024-02-11 08:59:00,ITM Medellín,Habilitada,22.11111,786.11006,75,0.00000
4860,2024-02-11 09:00:00,ITM Medellín,Habilitada,22.16667,786.07619,75,0.00000
4861,2024-02-11 09:01:00,ITM Medellín,Habilitada,22.22222,786.04233,76,0.00000
4862,2024-02-11 09:02:00,ITM Medellín,Habilitada,22.27778,786.04233,75,0.00000
4863,2024-02-11 09:03:00,ITM Medellín,Habilitada,22.27778,786.04233,75,0.00000
4864,2024-02-11 09:04:01,ITM Medellín,Habilitada,22.33333,786.07619,75,0.00000
4865,2024-02-11 09:05:00,ITM Medellín,Habilitada,22.38889,786.07619,74,0.00000
4866,2024-02-11 09:06:01,ITM Medellín,Habilitada,22.44444,786.07619,74,0.00000
4867,2024-02-11 09:07:00,ITM Medellín,Habilitada,22.50000,786.11006,74,0.00000
4868,2024-02-11 09:08:00,ITM Medellín,Habilitada,22.55556,786.04233,74,0.00000
4869,2024-02-11 09:09:00,ITM Medellín,Habilitada,22.55556,786.11006,73,0.00000
4870,2024-02-11 09:10:00,ITM Medellín,Habilitada,22.55556,786.07619,73,0.00000
4871,2024-02-11 09:11:00,ITM Medellín,Habilitada,22.55556,786.04233,73,0.00000
4872,2024-02-11 09:12:00,ITM Medellín,Habilitada,22.55556,786.00847,73,0.00000
4873,2024-02-11 09:13:01,ITM Medellín,Habilitada,22.55556,786.00847,73,0.00000
4874,2024-02-11 09:14:00,ITM Medellín,Habilitada,22.61111,786.00847,73,0.00000
4875,2024-02-11 09:15:00,ITM Medellín,Habilitada,22.66667,786.00847,73,0.00000
4876,2024-02-11 09:16:00,ITM Medellín,Habilitada,22.66667,786.00847,72,0.00000
4877,2024-02-11 09:17:00,ITM Medellín,Habilitada,22.66667,786.00847,72,0.00000
4878,2024-02-11 09:18:00,ITM Medellín,Habilitada,22.66667,786.00847,72,0.00000
4879,2024-02-11 09:19:00,ITM Medellín,Habilitada,22.77778,786.07619,73,0.00000
4880,2024-02-11 09:20:00,ITM Medellín,Habilitada,22.83333,786.00847,72,0.00000
4881,2024-02-11 09:21:00,ITM Medellín,Habilitada,22.94444,785.94074,72,0.00000
4882,2024-02-11 09:22:01,ITM Medellín,Habilitada,22.94444,785.90687,72,0.00000
4883,2024-02-11 09:23:00,ITM Medellín,Habilitada,23.00000,785.87301,72,0.00000
4884,2024-02-11 09:24:00,ITM Medellín,Habilitada,23.05556,785.87301,71,0.00000
4885,2024-02-11 09:25:00,ITM Medellín,Habilitada,23.11111,785.87301,71,0.00000
4886,2024-02-11 09:26:00,ITM Medellín,Habilitada,23.16667,785.83915,71,0.00000
4887,2024-02-11 09:27:00,ITM Medellín,Habilitada,23.16667,785.87301,71,0.00000
4888,2024-02-11 09:28:00,ITM Medellín,Habilitada,23.22222,785.77142,71,0.00000
4889,2024-02-11 09:29:01,ITM Medellín,Habilitada,23.16667,785.87301,71,0.00000
4890,2024-02-11 09:30:00,ITM Medellín,Habilitada,23.11111,785.87301,71,0.00000
4891,2024-02-11 09:31:01,ITM Medellín,Habilitada,23.05556,785.80528,72,0.00000
4892,2024-02-11 09:32:00,ITM Medellín,Habilitada,23.05556,785.77142,72,0.00000
4893,2024-02-11 09:33:00,ITM Medellín,Habilitada,23.11111,785.80528,72,0.00000
4894,2024-02-11 09:34:00,ITM Medellín,Habilitada,23.11111,785.90687,72,0.00000
4895,2024-02-11 09:35:00,ITM Medellín,Habilitada,23.16667,785.83915,71,0.00000
4896,2024-02-11 09:36:00,ITM Medellín,Habilitada,23.22222,785.90687,71,0.00000
4897,2024-02-11 09:37:00,ITM Medellín,Habilitada,23.22222,785.80528,71,0.00000
4898,2024-02-11 09:38:01,ITM Medellín,Habilitada,23.27778,785.83915,70,0.00000
4899,2024-02-11 09:39:00,ITM Medellín,Habilitada,23.27778,785.80528,70,0.00000
4900,2024-02-11 09:40:00,ITM Medellín,Habilitada,23.27778,785.83915,70,0.00000
4901,2024-02-11 09:41:00,ITM Medellín,Habilitada,23.27778,785.87301,70,0.00000
4902,2024-02-11 09:42:00,ITM Medellín,Habilitada,23.33333,785.87301,70,0.00000
4903,2024-02-11 09:43:00,ITM Medellín,Habilitada,23.38889,785.87301,71,0.00000
4904,2024-02-11 09:44:00,ITM Medellín,Habilitada,23.44444,785.80528,70,0.00000
4905,2024-02-11 09:45:00,ITM Medellín,Habilitada,23.44444,785.80528,69,0.00000
4906,2024-02-11 09:46:00,ITM Medellín,Habilitada,23.44444,785.83915,69,0.00000
4907,2024-02-11 09:47:11,ITM Medellín,Habilitada,23.44444,785.83915,69,0.00000
4908,2024-02-11 09:48:00,ITM Medellín,Habilitada,23.50000,785.83915,70,0.00000
4909,2024-02-11 09:49:00,ITM Medellín,Habilitada,23.50000,785.87301,69,0.00000
4910,2024-02-11 09:50:00,ITM Medellín,Habilitada,23.55556,785.87301,69,0.00000
4911,2024-02-11 09:51:00,ITM Medellín,Habilitada,23.50000,785.87301,69,0.00000
4912,2024-02-11 09:52:00,ITM Medellín,Habilitada,23.55556,785.87301,69,0.00000
4913,2024-02-11 09:53:01,ITM Medellín,Habilitada,23.61111,785.87301,69,0.00000
4914,2024-02-11 09:54:10,ITM Medellín,Habilitada,23.72222,785.80528,68,0.00000
4915,2024-02-11 09:55:00,ITM Medellín,Habilitada,23.83333,785.80528,68,0.00000
4916,2024-02-11 09:56:00,ITM Medellín,Habilitada,23.88889,785.80528,68,0.00000
4917,2024-02-11 09:57:00,ITM Medellín,Habilitada,23.94444,785.80528,68,0.00000
4918,2024-02-11 09:58:11,ITM Medellín,Habilitada,24.05556,785.77142,67,0.00000
4919,2024-02-11 09:59:00,ITM Medellín,Habilitada,24.05556,785.77142,66,0.00000
4920,2024-02-11 10:00:00,ITM Medellín,Habilitada,24.05556,785.80528,66,0.00000
4921,2024-02-11 10:01:00,ITM Medellín,Habilitada,24.00000,785.73756,66,0.00000
4922,2024-02-11 10:02:00,ITM Medellín,Habilitada,24.00000,785.80528,67,0.00000
4923,2024-02-11 10:03:00,ITM Medellín,Habilitada,23.94444,785.77142,67,0.00000
4924,2024-02-11 10:04:01,ITM Medellín,Habilitada,23.94444,785.77142,67,0.00000
4925,2024-02-11 10:05:00,ITM Medellín,Habilitada,23.94444,785.77142,67,0.00000
4926,2024-02-11 10:06:01,ITM Medellín,Habilitada,24.00000,785.70369,67,0.00000
4927,2024-02-11 10:07:00,ITM Medellín,Habilitada,24.05556,785.73756,67,0.00000
4928,2024-02-11 10:08:00,ITM Medellín,Habilitada,24.22222,785.70369,67,0.00000
4929,2024-02-11 10:09:00,ITM Medellín,Habilitada,24.27778,785.73756,65,0.00000
4930,2024-02-11 10:10:00,ITM Medellín,Habilitada,24.27778,785.80528,64,0.00000
4931,2024-02-11 10:11:00,ITM Medellín,Habilitada,24.27778,785.83915,65,0.00000
4932,2024-02-11 10:12:00,ITM Medellín,Habilitada,24.27778,785.77142,65,0.00000
4933,2024-02-11 10:13:01,ITM Medellín,Habilitada,24.27778,785.83915,65,0.00000
4934,2024-02-11 10:14:00,ITM Medellín,Habilitada,24.33333,785.73756,65,0.00000
4935,2024-02-11 10:15:00,ITM Medellín,Habilitada,24.33333,785.77142,66,0.00000
4936,2024-02-11 10:16:10,ITM Medellín,Habilitada,24.38889,785.70369,66,0.00000
4937,2024-02-11 10:17:00,ITM Medellín,Habilitada,24.38889,785.70369,66,0.00000
4938,2024-02-11 10:18:01,ITM Medellín,Habilitada,24.44444,785.73756,66,0.00000
4939,2024-02-11 10:19:00,ITM Medellín,Habilitada,24.50000,785.70369,66,0.00000
4940,2024-02-11 10:20:00,ITM Medellín,Habilitada,24.55556,785.66983,66,0.00000
4941,2024-02-11 10:21:10,ITM Medellín,Habilitada,24.38889,785.66983,66,0.00000
4942,2024-02-11 10:22:00,ITM Medellín,Habilitada,24.27778,785.66983,66,0.00000
4943,2024-02-11 10:23:00,ITM Medellín,Habilitada,24.16667,785.63596,66,0.00000
4944,2024-02-11 10:24:01,ITM Medellín,Habilitada,24.11111,785.60210,66,0.00000
4945,2024-02-11 10:25:00,ITM Medellín,Habilitada,24.05556,785.66983,67,0.00000
4946,2024-02-11 10:26:01,ITM Medellín,Habilitada,24.05556,785.56824,67,0.00000
4947,2024-02-11 10:27:00,ITM Medellín,Habilitada,24.05556,785.56824,67,0.00000
4948,2024-02-11 10:28:00,ITM Medellín,Habilitada,24.11111,785.53437,67,0.00000
4949,2024-02-11 10:29:00,ITM Medellín,Habilitada,24.11111,785.56824,67,0.00000
4950,2024-02-11 10:30:00,ITM Medellín,Habilitada,24.05556,785.56824,67,0.00000
4951,2024-02-11 10:31:11,ITM Medellín,Habilitada,24.11111,785.53437,66,0.00000
4952,2024-02-11 10:32:00,ITM Medellín,Habilitada,24.11111,785.53437,67,0.00000
4953,2024-02-11 10:33:00,ITM Medellín,Habilitada,24.16667,785.46664,67,0.00000
4954,2024-02-11 10:34:00,ITM Medellín,Habilitada,24.22222,785.53437,67,0.00000
4955,2024-02-11 10:35:00,ITM Medellín,Habilitada,24.27778,785.43278,66,0.00000
4956,2024-02-11 10:36:00,ITM Medellín,Habilitada,24.44444,785.43278,66,0.00000
4957,2024-02-11 10:37:00,ITM Medellín,Habilitada,24.55556,785.43278,66,0.00000
4958,2024-02-11 10:38:01,ITM Medellín,Habilitada,24.61111,785.39892,65,0.00000
